Date,Author,Site Name,Site Url,Price,Shipping Cost,Shipping Code,Shipping Type,Shipping Url,Store PickUp,Store PickUp url,Return,Exchange,Return/Exchange Url,Delivery Time,Price match,Price Gurantee,Price March/Guarantee Url,Coupon Code,Coupon code Url,Printable Coupon,Printable Coupon Url,SignUp Reward,SignUp Reward Url,Referral,Referral Url,CashBack,CashBack Url,Weekly Ad,Weekly Ad Url,Today Ad,Today Ad Url,MemberShip,MemberShip Url,Credit Card Member,Credit Card Member Url,Student Discount,Student Discount Url,Youth Discount,Youth Discount Url,Military Discount,Military Discount Url,Worker Discount,Worker Discount Url,App Download,App Download Url,New Arrivals,New Arrivals Url,Clearance,Clearance Url,Sale,Sale Url,Deal,Deal Url,BOGO,BOGO url,Gift Product,Gift Product Url,Gift Card/Voucher,Gift Card/Voucher Url,,,Gift card/voucher,Gift card/voucher Url,pre-order/back order (not related),pre-order/back order url,Rewards (no need),Reward Url,Military discount,Military discount url,youth discount,youth discount url,worker Discount,worker Discount url
4/2/2022,Usama,wood house clothing,https://www.woodhouseclothing.com/,above 100/under 100,free/10,,Standard,https://www.woodhouseclothing.com/en-gb/customer-services/delivery,no,,14 days,free exchange,https://www.woodhouseclothing.com/en-gb/customer-services/returns,,no,no,,no,,no,,15% off,https://www.woodhouseclothing.com/en-gb/subscribe,no,,no,,no,,no,,no,,no,,20%,https://www.woodhouseclothing.com/en-gb/student-discount,no,,no,,no,,20% off,https://play.google.com/store/apps/details?id=com.channelunity.woodhouse&hl=en,yes,https://www.woodhouseclothing.com/en-gb/new-arrivals.html,no,,no,,no,,no,,no,,yes,https://www.woodhouseclothing.com/en-gb/gift-vouchers.html,,,no,,no,,no,,,,"12% off full price items, 5% off sale items.",https://www.standout.co.uk/youth-discount/,,
4/2/2022,Usama,orlebar brown,https://www.orlebarbrown.com/us,above 275/under 275,free/10,,Standard,https://www.orlebarbrown.com/us/delivery-and-returns.html,yes,https://www.orlebarbrown.com/us/delivery-and-returns.html,28 days,no,https://www.orlebarbrown.com/us/delivery-and-returns.html,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.orlebarbrown.com/us/new/,no,,yes,https://www.orlebarbrown.com/us/sale/,no,,no,,no,,yes,https://www.orlebarbrown.com/us/giftcertpurchase,,,yes,https://www.woodhouseclothing.com/en-gb/gift-vouchers.html,no,,no,,,,,,,
4/2/2022,Usama,Sevenstore,https://www.sevenstore.com/,,6,,Standard,https://www.sevenstore.com/delivery-info/,no,,14 days,free exchange,https://www.sevenstore.com/returns-exchanges--refunds/,,no,no,,no,,no,,10% off,https://www.sevenstore.com/,no,,no,,no,,no,,no,,no,,yes,https://www.sevenstore.com/student-discount/,no,,no,,no,,no,,yes,https://www.sevenstore.com/latest/,no,,yes,https://www.sevenstore.com/sale/,no,,no,,yes,https://www.sevenstore.com/gifts/,no,,,,yes,https://www.orlebarbrown.com/us/giftcertpurchase,no,,no,,,,,,,
4/2/2022,Usama,Moss bros,https://us.mossbros.com/,above 150/under 150,free / 20,,Standard,https://us.mossbros.com/delivery,yes,https://www.moss.co.uk/click-and-collect,14 days,no,https://us.mossbros.com/returns-policy,,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://us.mossbros.com/unidays,no,,no,,no,,no,,yes,https://us.mossbros.com/new-in,no,,no,,no,,no,,no,,no,,,,no,,no,,no,,,,,,,
4/2/2022,Usama,Athleta,https://athleta.gap.com/,above 50/under 50,free / 5,,Basic,"https://athleta.gap.com/customerService/info.do?cid=79312&cs=shipping_and_handling&mlink=55287,15864962,Footer_Shipping&clink=15864962",yes,https://athleta.gap.com/browse/product.do?pid=9836540021003&cid=1017102&pcid=1017102&vid=1&nav=meganav%3AJACKETS%3ACATEGORIES%3AAll+Jackets&cpos=1&cexp=1501&kcid=CategoryIDs%3D1017102&cvar=11274&ctype=Listing&cpid=res21123000573475660091953#pdp-page-content,60 days,free exchange,"https://athleta.gap.com/customerService/info.do?cid=79311&cs=items_bought_online&mlink=55287,15857664,Footer_Returns&clink=15857664",,no,no,,no,,no,,20% off,"https://secure-athleta.gap.com/my-account/sign-in?targetURL=/loyalty/customer-value?&mlink=55287,26260529,Footer_Points&clink=26260529",no,,no,,no,,no,,no,,20%,https://apply.syf.com/eapply/eapply.action?clientCode=ATHLETA&sitecode=FTRAPL,no,,no,,no,,no,,yes,https://apps.apple.com/US/app/id342809508?mt=8,yes,https://athleta.gap.com/browse/category.do?cid=1006482&nav=meganav%3ANEW%3ACATEGORIES%3AAll%20New%20Arrivals,no,,yes,https://athleta.gap.com/browse/category.do?cid=1023728&nav=meganav%3Asale%3ACATEGORIES%3AAll%20Sale%3A%20Up%20to%2060%25%20Off,no,,no,,no,,yes,https://athleta.gap.com/browse/info.do?cid=52564&nav=meganav%3ANEW%3ACATEGORIES%3AGift%20Card,,,no,,no,,no,,,,,,,
17/5/2022,usama,Baltini,https://www.baltini.com/,above 200 / under 200,free / 19.95,,express,https://www.baltini.com/pages/orders-and-shipping,no,,14 days,$35 ,https://www.baltini.com/collections/sale-2,3-5 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.baltini.com/collections/new-arrivals,no,,yes,https://www.baltini.com/collections/sale-2,no,,no,,no,,no,,,,yes,https://athleta.gap.com/browse/info.do?cid=52564&nav=meganav%3ANEW%3ACATEGORIES%3AGift%20Card,no,,yes,https://athleta.gap.com/browse/info.do?cid=1098761&tid=atvu000029,,,,,,
17/5/2022,usama,dolcegabbana,https://us.dolcegabbana.com/,above 200/under 200,free / 15,,Standard,https://us.dolcegabbana.com/en/customer-care?cid=customer-service-menu-shippinginfo,no,,15 days,no,https://us.dolcegabbana.com/en/customer-care?cid=customer-service-menu-returns,2 working days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://us.dolcegabbana.com/en/new-in/women/new-arrivals/,no,,no,,no,,no,,yes,https://us.dolcegabbana.com/en/giftguide/,yes,https://us.dolcegabbana.com/en/gift-purchase,,,,,,,,,,,,,,
17/5/2022,usama,lordandtaylor,https://lordandtaylor.com/,above 99 / under 99,free / 6.95,,Standard,https://lordandtaylor.com/51614548144/checkouts/9929fd8da2f56b3cfe44173505418419?step=contact_information,no,,45 days,free exchange,https://lordandtaylor.com/pages/return-policy,no,no,no,,no,,no,,15% off,https://lordandtaylor.com/,"get $15 , give $15 off first order of $90 or more",https://lordandtaylor.com/pages/rewards,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://play.google.com/store/apps/details?id=co.tapcart.app.id_9wAMVxCdz5,yes,https://lordandtaylor.com/collections/womens-new-arrivals,no,,yes,https://lordandtaylor.com/collections/womens-sale,no,,no,,no,,yes,https://lordandtaylor.com/products/lord-and-taylor-giftcard,,,,,,,,,,,,,,
17/5/2022,usama,fivestoryny,https://fivestoryny.com/,,free,,Standard,https://fivestoryny.com/15291061/checkouts/9fc1750989ded3cb9fedc1788c279506?_ga=2.166190142.1297004050.1648206167-958465470.1648206167,yes,https://fivestoryny.com/15291061/checkouts/f40c103fdcca28b75875dfa51a2b125a?_ga=2.255077192.1983197172.1652774992-2066062734.1652774992,10 days,$15 ,https://fivestoryny.com/pages/delivery-returns,10,no,no,,no,,no,,15% off,https://fivestoryny.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://fivestoryny.com/collections/new-arrivals,no,,yes,https://fivestoryny.com/collections/shop-sale-all,no,,no,,no,,no,,,,,,,,,,,,,,,
17/5/2022,usama,thejaunt,https://thejaunt.com/,,free,,Standard,https://thejaunt.com/pages/shipping-tax,no,,30 days,free exchange,https://thejaunt.com/pages/returns,3-5 business days,no,no,,no,,no,,10% off,https://thejaunt.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://thejaunt.com/collections/womens-newest,yes,https://thejaunt.com/collections/womens-clearance,no,,no,,no,,yes,https://thejaunt.com/collections/womens-gifts,no,,,,,,,,,,,,,,,
17/5/2022,usama,thewebster,https://thewebster.us/,,free,,FedEX,https://thewebster.us/shop/checkout,no,,28 days,free exchange,https://thewebster.us/return-policy,1-5 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://thewebster.us/shop/men.html,yes,https://thejaunt.com/collections/womens-clearance,yes,https://thewebster.us/shop/on-sale.html,no,,no,,yes,https://thejaunt.com/collections/womens-gifts,no,,,,,,,,,,,,,,,
17/5/2022,usama,cottonon,https://cottonon.com/,above 60 / under 60,free / 7,,Standard,https://cottonon.com/AU/delivery-methods.html,"above 30 / free , below 30 / 2",https://cottonon.com/AU/delivery-methods.html,10 days(refund),free exchange,https://cottonon.com/AU/information-about-returns.html,1-2 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://apps.apple.com/au/app/cotton-on/id1467166838,yes,https://cottonon.com/AU/co/women/womens-new-arrivals/,no,,yes,https://cottonon.com/AU/co/co-sale/sale-womens/,no,,no,,yes,https://cottonon.com/AU/co/charity-gifts/,yes,https://cottonon.com/AU/co/co-gifts/gift-card/,,,,,,,,,,,,,,
17/5/2022,usama,Andyandevan,https://www.andyandevan.com/,above 49 / under 49,free / 7.95,,Standard,https://www.andyandevan.com/pages/shipping-returns-policy,no,,90 days,free exchange,https://www.andyandevan.com/pages/shipping-returns-policy,5-10 business days,no,no,,no,,no,,20% off,https://www.andyandevan.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.andyandevan.com/collections/new-arrivals,no,,yes,https://www.andyandevan.com/collections/fall-winter,no,,no,,no,,yes,https://www.andyandevan.com/products/gift-card,,,,,,,,,,,,,,
17/5/2022,usama,shopashmi,https://shopashmi.com/,above 50 / under 50,free / 9,,Standard,https://shopashmi.co/pages/shipping,no,,30 days,free exchange,https://shopashmi.co/pages/returns,7-10 days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://shopashmi.co/collections/clearance,no,,no,,no,,no,,no,,,,,,,,,,,,,,,
17/5/2022,usama,angeldear,https://angeldear.com,above 75 / under 75,free/ 9,,FedEX,https://angeldear.com/pages/shipping-returns,no,,14 days/$5.5,free exchange,https://angeldear.com/pages/shipping-returns,2-5 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://angeldear.com/collections/new-arrivals,no,,yes,https://angeldear.com/collections/sale-1,no,,no,,no,,no,,,,,,,,,,,,,,,
17/5/2022,usama,Appaman,https://www.appaman.com,above 100 / under 100,free / 7.95,,FedEX,https://www.appaman.com/pages/policies-returns#shipping,yes,https://www.appaman.com/pages/locations,30 days,free exchange,https://www.appaman.com/pages/policies-returns,1-5 business days,no,no,,no,,no,,15% off,https://www.appaman.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.appaman.com/collections/ss22-new-arrivals,no,,yes,https://www.appaman.com/collections/sale,no,,no,,no,,no,,,,,,,,,,,,,,,
17/5/2022,usama,Baby cottons,https://www.babycottons.com,above 100 / under 100,free / 10,,standard,https://www.babycottons.com/pages/shipping-info,yes,https://www.babycottons.com/58073841820/checkouts/faaf0cba732db47dd03e4bdc399787e5?previous_step=contact_information&step=shipping_method,30 days,free exchange,https://www.babycottons.com/pages/returns-exchanges,3-5 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.babycottons.com/collections/new-in,no,,yes,https://www.babycottons.com/collections/sale,no,,no,,yes,https://www.babycottons.com/pages/gift-wrapping,no,,,,,,,,,,,,,,,
17/5/2022,usama,babyshop,https://www.babyshop.com/,,13.95,,ups,https://help.babyshop.com/hc/en-us/sections/360002399053-Delivery,no,,30 days/$10,30 days,https://help.babyshop.com/hc/en-us/sections/360002399733-Returns-Exchange,3-6 working days,no,no,,no,,no,,10% off for first purchase,https://www.babyshop.com/tops/s/629,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.babyshop.com/new-in/s/927,no,,yes,https://www.babyshop.com/seasonal-sale/s/2773,no,,no,,no,,no,,,,,,,,,,,,,,,
18/5/2022,usama,Burtsbeesbaby,https://www.burtsbeesbaby.com/,,free,,standard,https://www.burtsbeesbaby.com/shipping-and-returns,no,,30 days,no exchange,https://www.burtsbeesbaby.com/shipping-and-returns,8-12 business days,no,no,,no,,no,,10% off,https://www.burtsbeesbaby.com/,"get $20 , give $20 off first order of $75 or more",https://www.burtsbeesbaby.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.burtsbeesbaby.com/baby-new-arrivals,no,,yes,https://www.burtsbeesbaby.com/sale,no,,no,,no,,yes,https://www.burtsbeesbaby.com/virtual-bee-gift-card,,,,,,,,,,,,,,
18/5/2022,usama,bedhead pajamas,https://bedheadpjs.com/,above 100 / under 100,free / 8,,FedEX(smart post),https://bedheadpjs.com/pages/returns-exchanges#delivery-time,no,,30 days,30 days,https://bedheadpjs.com/pages/returns-exchanges#delivery-time,24-48 hours business hours,no,no,,no,,no,,15% off,https://bedheadpjs.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://bedheadpjs.com/collections/new-arrivals,no,,yes,https://bedheadpjs.com/collections/sale-2021,no,,no,,no,,yes,https://bedheadpjs.com/products/gift-card,,,,,,,,,,,,,,
11/5/2022,usama,fashionnova,https://www.fashionnova.com/,above 125/under 125,free / 9.99,,standard,https://www.fashionnova.com/pages/shipping-options,no,,30 days,no,https://www.fashionnova.com/pages/return-policy,5-7 business days,no,no,,no,,no,,10%,https://www.fashionnova.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://play.google.com/store/apps/details?id=co.tapcart.app.npQt0DXZpj&hl=en_US&gl=US,yes,https://www.fashionnova.com/collections/new,no,,yes,https://www.fashionnova.com/collections/sale,no,,no,,no,,yes,https://www.fashionnova.com/products/gift-cards,,,,,,,,,,,,,,
18/5/2022,usama,thekooples,https://www.thekooples.com/us_en/,,free,,standard,https://www.thekooples.com/us_en/faq?thematic=delivery,no,,30 days,no,https://www.thekooples.com/us_en/faq?thematic=return-and-refund,5 business days,no,no,,no,,no,,no,,"get $50, give $50 on order of $250",https://www.thekooples.com/us_en/refer-a-friend,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.thekooples.com/us_en/women/ready-to-wear/new-arrivals.html,no,,yes,https://www.thekooples.com/us_en/sale-women,no,,no,,no,,no,,,,,,,,,,,,,,,
11/5/2022,usama,reddress,https://www.reddress.com/,above 75/under 75,free/6.95,,standard,https://www.reddress.com/pages/shipping,no,,14 days,no,https://www.reddress.com/pages/returns,1-3 business days,no,no,,no,,no,,15% off,https://www.reddress.com/,no,,no,,no,,yes,https://www.reddress.com/collections/new-today,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.reddress.com/collections/sale,no,,no,,yes,https://www.reddress.com/collections/all-gifts,yes,https://www.reddress.com/collections/gift-certificates,,,,,,,,,,,,,,
11/5/2022,usama,niniandloli,https://niniandloli.com/,above 99/under 99,free/9.99,,standard,https://niniandloli.com/pages/shipping-information-pre,no,,30 days,no,https://niniandloli.com/pages/return-policy-pre,1-3 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://niniandloli.com/collections/gift-cards,,,,,,,,,,,,,,
11/5/2022,usama,shoppehr,https://shoppehr.com/,above 100/under 100,free/9.99,,FedEX,https://shoppehr.com/pages/frequently-asked-questions,no,,60 days,no,https://shoppehr.com/pages/returns,3-5 business days,no,no,,no,,no,,15% off,https://shoppehr.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://shoppehr.com/collections/whats-new,no,,yes,https://shoppehr.com/collections/sale,no,,no,,yes,https://shoppehr.com/collections/gift-sets,yes,https://shoppehr.com/products/gift-card?variant=12491628292,,,,,,,,,,,,,,
11/5/2022,usama,petermanningnyc,https://petermanningnyc.com/,,free,,standard,https://petermanningnyc.com/,no,,30 days,free exchange,https://petermanningnyc.com/pages/return-exchange,1-3 days,no,no,,no,,no,,no,,"get $25,give $25 on firts order",https://petermanningnyc.com/pages/rewards,no,,no,,no,,no,,no,,yes,https://services.sheerid.com/verify/623a09a30bb8040ef2175773/?layout=landing,no,,no,,no,,no,,yes,https://petermanningnyc.com/collections/new-arrivals,no,,yes,https://petermanningnyc.com/collections/sale,no,,no,,no,,no,,,,,,,,,,,,,,,
12/5/2022,usama,boohoo,https://us.boohoo.com/,,9.99,,standard,https://us.boohoo.com/page/delivery-details.html,yes,https://us.boohoo.com/page/delivery-details.html,28 days,no,https://us.boohoo.com/page/returns-and-refunds.html,8-10 days,no,no,,no,,no,,10% off,https://us.boohoo.com/page/discount-code.html,no,,no,,no,,no,,no,,no,,yes,https://us.boohoo.com/page/students.html,no,,no,,no,,yes,https://play.google.com/store/apps/details?id=com.poqstudio.app.platform.boohoo&hl=en_US,yes,https://us.boohoo.com/womens/new-in,no,,yes,https://us.boohoo.com/womens/sale,no,,no,,no,,yes,https://www.boohoogiftcards.com/us/en-us/home/egift?_ga=2.179418532.1871129860.1652268093-1825718831.1652268093,,,,,,,,,,,,,,
12/5/2022,usama,princesspolly,https://us.princesspolly.com/,above 50 / under 50,free/6.99,,USPS,https://us.princesspolly.com/pages/shipping-information,no,,30 days,14 days,https://us.princesspolly.com/pages/returns-exchanges,3-4 business days,no,no,,no,,no,,10% off,https://us.princesspolly.com/,"get $25,give $25 on order of $99",https://us.princesspolly.com/pages/refer,no,,no,,no,,no,,no,,yes,https://us.princesspolly.com/pages/college,no,,no,,no,,yes,https://play.google.com/store/apps/details?id=co.tapcart.app.id_pySrGvs7Rl,yes,https://us.princesspolly.com/collections/new-arrivals?sort=published-descending,no,,yes,https://us.princesspolly.com/collections/sale,no,,no,,yes,https://us.princesspolly.com/pages/gift-shop,yes,https://us.princesspolly.com/products/e-gift-voucher,,,,,,,,,,,,,,
12/5/2022,usama,chichiclothing,https://www.chichiclothing.com/,above122/under 122,free / 36,,standard,https://www.chichiclothing.com/27768750155/checkouts/301103ef5bd9eb47faef86b0f903e500,yes,https://www.chichiclothing.com/27768750155/checkouts/301103ef5bd9eb47faef86b0f903e500,28 days,no,https://www.chichiclothing.com/pages/return-policy,5-10 days,no,no,,no,,no,,10% off,https://www.chichiclothing.com/,no,,no,,no,,no,,no,,no,,yes,https://www.chichiclothing.com/pages/student-discount,no,,no,,no,,no,,yes,https://www.chichiclothing.com/collections/new-in-all,no,,yes,https://www.chichiclothing.com/collections/sale,no,,no,,no,,no,,,,,,,,,,,,,,,
12/5/2022,usama,adoredvintage,https://www.adoredvintage.com/,above 100 / under 100,free / 7.50,,standard,https://www.adoredvintage.com/14429764/checkouts/dc8b6e951ee83bb388ae55a589a235dc?previous_step=contact_information&step=shipping_method,no,,5 business days,no,https://www.adoredvintage.com/pages/customer-support,3-4 business days,no,no,,no,,no,,10% off,https://www.adoredvintage.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.adoredvintage.com/collections/new-arrivals,no,,yes,https://www.adoredvintage.com/collections/sale,no,,no,,yes,https://www.adoredvintage.com/collections/gifts-goods,yes,https://www.adoredvintage.com/products/gift-card,,,,,,,,,,,,,,
12/5/2022,usama,meshki,https://www.meshki.us/,above 130 / under 130,free / 9.99,,standard,https://www.meshki.us/pages/shipping-info,no,,30 days,no,https://www.meshki.us/pages/returns,5-7 business days,no,no,,30%/EXTRA30(sale),https://www.meshki.us/pages/promotional-terms-and-conditions,no,,10% off,https://www.meshki.us/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.meshki.us/collections/new-arrivals,no,,yes,https://www.meshki.us/collections/sale,no,,no,,no,,yes,https://www.meshki.us/collections/gift-card-1,,,,,,,,,,,,,,
12/5/2022,usama,cupshe,https://www.cupshe.com/,above 49 /under 49,free / 3.99,,Expedited,https://www.cupshe.com/pages/shippings,no,,30 days,free exchange,https://www.cupshe.com/pages/return-and-exchange-policy,5-7 business days,no,no,,no,,no,,10% off on first order over $65,https://www.cupshe.com/,"get $10,give $20",https://www.cupshe.com/,no,,no,,no,,no,,no,,yes,https://www.cupshe.com/pages/student-discount,no,,no,,no,,no,,yes,https://www.cupshe.com/collections/new-arrivals?icn=newarrivals&ici=navbar01,no,,yes,https://www.cupshe.com/collections/all-sales?icn=sale&ici=navbar05,no,,30%/DRESS30,https://www.cupshe.com/collections/dresses-buy-one-get-one-30-off?icn=220506&ici=topbanner02,no,,no,,,,,,,,,,,,,,,
12/5/2022,usama,shopmixology,https://www.shopmixology.com/,above 100 / under 100,free / 8.99,,USPS,https://www.shopmixology.com/842542/policies/shipping-policy.html?locale=en-US,no,,20 days,free exchange,https://www.shopmixology.com/842542/policies/refund-policy.html?locale=en-US,1-2 business days,no,no,,no,,no,,10% off,https://www.shopmixology.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.shopmixology.com/collections/whats-new,no,,yes,https://www.shopmixology.com/collections/sale-view-all,no,,no,,no,,yes,https://www.shopmixology.com/collections/gift-cards-1,,,,,,,,,,,,,,
12/5/2022,usama,suitsoutlets,https://suitsoutlets.com/,above 120 / under 120,free / 8.99,,USPS,https://suitsoutlets.com/pages/shipping,no,,30 days,2 business days,https://suitsoutlets.com/pages/return-exchange,5 plus business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://suitsoutlets.com/collections/new-arrivals,no,,yes,https://suitsoutlets.com/collections/clearance,no,,no,,no,,no,,,,,,,,,,,,,,,
19/5/2022,usama,hypeach,https://hypeach.com/,above 75 / under 75,free / 10.95,,standard,https://hypeach.com/pages/hypeach-domestic-u-s-shipping,no,,30 days,free exchange,https://hypeach.com/pages/return-policy,4-6 business days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://hypeach.com/collections/new,no,,yes,https://hypeach.com/collections/final-sale,no,,no,,no,,yes,https://hypeach.com/products/gift-card,,,,,,,,,,,,,,
19/5/2022,usama,shein,https://us.shein.com/,above 49 /under 49,free /3.99,,standard,"https://us.shein.com/Shipping-Info-a-280.html?ici=CCCSN=WomenHomePage_ON=Banner_OI=1_CN=policy_TI=50001_aod=0_PS=1-2_ABT=SPcCccWomenHomepage_default_233491&scici=WomenHomePage~~ON_Banner,CN_policy,HZ_0,HI_0~~1_2~~url_https%3A%2F%2Fus.shein.com%2FShipping-Info-a-280.html~~SPcCccWomenHomepage_default_233491~~&src_module=WomenHomePage&src_identifier=on%3DBanner%60cn%3Dpolicy%60hz%3D0%60ps%3D1_2%60jc%3Durl_https%3A%2F%2Fus.shein.com%2FShipping-Info-a-280.html&src_tab_page_id=page_home1652959426663",no,,45 days,free exchange,"https://us.shein.com/Return-Policy-a-281.html?ici=CCCSN=WomenHomePage_ON=Banner_OI=1_CN=policy_TI=50001_aod=0_PS=1-1_ABT=SPcCccWomenHomepage_default_233491&scici=WomenHomePage~~ON_Banner,CN_policy,HZ_0,HI_0~~1_1~~url_https%3A%2F%2Fus.shein.com%2FReturn-Policy-a-281.html~~SPcCccWomenHomepage_default_233491~~&src_module=WomenHomePage&src_identifier=on%3DBanner%60cn%3Dpolicy%60hz%3D0%60ps%3D1_1%60jc%3Durl_https%3A%2F%2Fus.shein.com%2FReturn-Policy-a-281.html&src_tab_page_id=page_home1652959426663",1-3 days,no,no,,no,,no,,15 % off first purchase,https://us.shein.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://us.shein.com/cart,yes,https://us.shein.com/daily-new.html?icn=what%27snew&ici=us_tab01navbar01&scici=navbar_WomenHomePage~~tab01navbar01~~1~~Special_whatsnew~~CccWomenCategory~~0&src_module=topcat&src_tab_page_id=page_article1652959443741&src_identifier=fc%3DWomen%60sc%3DNEW%20IN%60tc%3D0%60oc%3D0%60ps%3Dtab01navbar01%60jc%3Ddailynew_0&srctype=category&userpath=category%3ENEW%20IN,no,,yes,https://us.shein.com/sale/All-Sale-sc-00527807.html?ici=us_tab01navbar04&scici=navbar_WomenHomePage~~tab01navbar04~~4~~webLink~~CccWomenCategory~~0&src_module=topcat&src_tab_page_id=page_activity_factory1652959476584&src_identifier=fc%3DWomen%60sc%3DSALE%60tc%3D0%60oc%3D0%60ps%3Dtab01navbar04%60jc%3Durl_https%253A%252F%252Fus.shein.com%252Fsale%252FAll-Sale-sc-00527807.html&srctype=category&userpath=category%3ESALE,no,,no,,no,,yes,https://us.shein.com/giftcard.html?ici=us_tab04navbar09&scici=navbar_MenHomePage~~tab04navbar09~~9~~giftCard~~~~0&src_module=topcat&src_tab_page_id=page_home1652960980419&src_identifier=fc%3DMen%60sc%3DE-GIFT%20CARDS%60tc%3D0%60oc%3D0%60ps%3Dtab04navbar09%60jc%3Dgiftcard_0&icn=giftcard.html,,,,,,,,,,,,,,
19/5/2022,usama,thesuitdepot,https://thesuitdepot.com/,above 150/under 150,free/5.57,,USPS First Class Package,https://thesuitdepot.com/50631966902/checkouts/f2eddbf9398981e7a4c12fd14d8973f2?previous_step=contact_information&step=shipping_method,no,,30 days,no,https://thesuitdepot.com/policies/refund-policy,2 business days,no,no,,no,,no,,10% off,https://thesuitdepot.com/,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://thesuitdepot.com/collections/sale,no,,no,,no,,no,,,,,,,,,,,,,,,
19/5/2022,usama,motelrocks,https://www.motelrocks.com/,above 100 / under 100,free/10,,USPS,https://motelrocks.zendesk.com/hc/en-us/categories/200267351-Delivery,no,,14 days,no,https://motelrocks.zendesk.com/hc/en-us/articles/4411638002449-Returns-Policy,6-13 postal days,no,no,,no,,no,,20% off,https://www.motelrocks.com/,no,,no,,no,,no,,no,,no,,yes,https://www.motelrocks.com/pages/students,no,,no,,no,,no,,yes,https://www.motelrocks.com/collections/new-in,no,,yes,https://www.motelrocks.com/collections/sale,no,,no,,no,,no,,,,,,,,,,,,,,,
19/5/2022,usama,madetrade,https://www.madetrade.com/,above 100 / under 100,free/7,,standard,https://www.madetrade.com/1264779327/checkouts/5e690db10fab08982d7ae3e38d9cc37c?previous_step=contact_information&step=shipping_method,no,,15 days,15 days,https://www.madetrade.com/pages/refund-and-exchange-policy,3-5 days,no,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,no,,yes,https://www.madetrade.com/collections/new-arrivals,no,,yes,https://www.madetrade.com/collections/sale,no,,no,,yes,https://www.madetrade.com/collections/gifts,yes,https://www.madetrade.com/collections/gift-cards,,,,,,,,,,,,,,
